store,date,baguette,oil,tomato,pickle,cheese,sauce,bacon,sausage,pepperoni,chicken,water,soda
store_8,2021-12-05,136.0,394.0,284.0,284.0,201.0,303.0,65.0,284.0,82.0,122.0,211,124
store_9,2021-12-05,68.0,252.0,277.0,277.0,495.0,698.0,427.0,277.0,290.0,116.0,114,102
store_0,2021-12-06,137.0,476.0,377.0,377.0,359.0,476.0,222.0,377.0,32.0,202.0,248,221
store_1,2021-12-06,99.0,400.0,222.0,222.0,194.0,342.0,95.0,222.0,94.0,202.0,81,113
store_2,2021-12-06,19.0,96.0,38.0,38.0,56.0,122.0,37.0,38.0,74.0,58.0,62,51
store_3,2021-12-06,26.0,86.0,52.0,52.0,42.0,75.0,16.0,52.0,32.0,34.0,14,41
store_4,2021-12-06,8.0,294.0,20.0,20.0,119.0,361.0,111.0,20.0,206.0,278.0,71,175
store_5,2021-12-06,129.0,530.0,336.0,336.0,424.0,699.0,295.0,336.0,278.0,272.0,170,350
store_6,2021-12-06,74.0,304.0,194.0,194.0,213.0,338.0,139.0,194.0,94.0,156.0,228,2
store_7,2021-12-06,37.0,476.0,142.0,142.0,333.0,694.0,296.0,142.0,320.0,402.0,35,363
store_8,2021-12-06,72.0,316.0,211.0,211.0,231.0,342.0,159.0,211.0,50.0,172.0,177,27
store_9,2021-12-06,76.0,410.0,297.0,297.0,429.0,621.0,353.0,297.0,126.0,258.0,115,256
store_0,2021-12-07,99.0,390.0,255.0,255.0,318.0,519.0,219.0,255.0,210.0,192.0,17,230
store_1,2021-12-07,138.0,326.0,331.0,331.0,301.0,379.0,163.0,331.0,106.0,50.0,251,258
store_2,2021-12-07,32.0,102.0,94.0,94.0,95.0,117.0,63.0,94.0,6.0,38.0,76,26
store_3,2021-12-07,17.0,36.0,47.0,47.0,71.0,100.0,54.0,47.0,56.0,2.0,45,43
store_4,2021-12-07,70.0,212.0,150.0,150.0,228.0,402.0,158.0,150.0,276.0,72.0,222,252
store_5,2021-12-07,68.0,400.0,272.0,272.0,487.0,766.0,419.0,272.0,294.0,264.0,168,248
store_6,2021-12-07,60.0,126.0,184.0,184.0,306.0,427.0,246.0,184.0,236.0,6.0,95,80
store_7,2021-12-07,154.0,340.0,430.0,430.0,571.0,760.0,417.0,430.0,346.0,32.0,316,360
store_8,2021-12-07,84.0,180.0,226.0,226.0,302.0,410.0,218.0,226.0,204.0,12.0,192,239
store_9,2021-12-07,108.0,468.0,296.0,296.0,365.0,588.0,257.0,296.0,194.0,252.0,2,325
store_0,2021-12-08,104.0,338.0,339.0,339.0,422.0,543.0,318.0,339.0,112.0,130.0,164,242
store_1,2021-12-08,79.0,244.0,228.0,228.0,297.0,418.0,218.0,228.0,156.0,86.0,88,159
store_2,2021-12-08,41.0,130.0,96.0,96.0,75.0,105.0,34.0,96.0,12.0,48.0,26,19
store_3,2021-12-08,14.0,98.0,35.0,35.0,32.0,71.0,18.0,35.0,8.0,70.0,30,21
store_4,2021-12-08,75.0,316.0,215.0,215.0,236.0,350.0,161.0,215.0,62.0,166.0,241,82
store_5,2021-12-08,38.0,154.0,175.0,175.0,543.0,889.0,505.0,175.0,614.0,78.0,319,185
store_6,2021-12-08,107.0,320.0,298.0,298.0,276.0,330.0,169.0,298.0,2.0,106.0,44,225
store_7,2021-12-08,122.0,504.0,327.0,327.0,418.0,678.0,296.0,327.0,260.0,260.0,52,432
store_8,2021-12-08,32.0,110.0,204.0,204.0,368.0,447.0,336.0,204.0,112.0,46.0,13,91
store_9,2021-12-08,194.0,670.0,441.0,441.0,324.0,489.0,130.0,441.0,48.0,282.0,0,96
store_0,2021-12-09,113.0,416.0,239.0,239.0,275.0,506.0,162.0,239.0,272.0,190.0,194,333
store_1,2021-12-09,21.0,84.0,240.0,240.0,447.0,498.0,426.0,240.0,60.0,42.0,210,31
store_2,2021-12-09,37.0,128.0,77.0,77.0,62.0,108.0,25.0,77.0,38.0,54.0,7,25
store_3,2021-12-09,14.0,58.0,46.0,46.0,62.0,89.0,48.0,46.0,24.0,30.0,34,25
store_4,2021-12-09,114.0,260.0,259.0,259.0,270.0,380.0,156.0,259.0,188.0,32.0,92,139
store_5,2021-12-09,156.0,642.0,345.0,345.0,350.0,643.0,194.0,345.0,256.0,330.0,103,426
store_6,2021-12-09,26.0,238.0,107.0,107.0,207.0,371.0,181.0,107.0,142.0,186.0,42,128
store_7,2021-12-09,111.0,480.0,356.0,356.0,470.0,690.0,359.0,356.0,182.0,258.0,132,7
store_8,2021-12-09,99.0,236.0,288.0,288.0,322.0,384.0,223.0,288.0,86.0,38.0,217,25
store_9,2021-12-09,10.0,154.0,270.0,270.0,595.0,747.0,585.0,270.0,170.0,134.0,143,222
store_0,2021-12-10,92.0,266.0,316.0,316.0,449.0,583.0,357.0,316.0,186.0,82.0,294,105
store_1,2021-12-10,84.0,292.0,180.0,180.0,221.0,396.0,137.0,180.0,226.0,124.0,181,33
store_2,2021-12-10,9.0,46.0,53.0,53.0,105.0,145.0,96.0,53.0,52.0,28.0,20,39
store_3,2021-12-10,4.0,8.0,43.0,43.0,94.0,114.0,90.0,43.0,40.0,0.0,40,18
store_4,2021-12-10,168.0,426.0,342.0,342.0,215.0,295.0,47.0,342.0,70.0,90.0,222,1
store_5,2021-12-10,88.0,388.0,315.0,315.0,515.0,770.0,427.0,315.0,298.0,212.0,162,437
store_6,2021-12-10,55.0,222.0,115.0,115.0,193.0,377.0,138.0,115.0,256.0,112.0,47,222
store_7,2021-12-10,156.0,476.0,428.0,428.0,499.0,692.0,343.0,428.0,222.0,164.0,86,171
store_8,2021-12-10,2.0,108.0,126.0,126.0,321.0,448.0,319.0,126.0,150.0,104.0,44,166
store_9,2021-12-10,68.0,272.0,290.0,290.0,499.0,690.0,431.0,290.0,246.0,136.0,274,138
store_0,2021-12-11,85.0,296.0,261.0,261.0,384.0,564.0,299.0,261.0,234.0,126.0,167,325
store_1,2021-12-11,8.0,138.0,132.0,132.0,326.0,473.0,318.0,132.0,172.0,122.0,74,199
store_2,2021-12-11,29.0,74.0,80.0,80.0,99.0,133.0,70.0,80.0,52.0,16.0,69,27
store_3,2021-12-11,16.0,78.0,38.0,38.0,42.0,79.0,26.0,38.0,28.0,46.0,29,49
store_4,2021-12-11,103.0,316.0,249.0,249.0,242.0,350.0,139.0,249.0,106.0,110.0,83,108
store_5,2021-12-11,30.0,308.0,93.0,93.0,392.0,812.0,362.0,93.0,592.0,248.0,394,255
store_6,2021-12-11,30.0,226.0,104.0,104.0,206.0,377.0,176.0,104.0,176.0,166.0,131,35
store_7,2021-12-11,184.0,524.0,519.0,519.0,538.0,668.0,354.0,519.0,104.0,156.0,197,428
store_8,2021-12-11,28.0,174.0,104.0,104.0,239.0,413.0,211.0,104.0,230.0,118.0,194,145
store_9,2021-12-11,81.0,284.0,316.0,316.0,505.0,682.0,424.0,316.0,232.0,122.0,35,142
store_0,2021-12-12,123.0,378.0,281.0,281.0,326.0,525.0,203.0,281.0,266.0,132.0,38,137
store_1,2021-12-12,14.0,218.0,97.0,97.0,246.0,435.0,232.0,97.0,188.0,190.0,194,79
store_2,2021-12-12,22.0,66.0,90.0,90.0,120.0,137.0,98.0,90.0,12.0,22.0,14,1
store_3,2021-12-12,17.0,66.0,54.0,54.0,63.0,85.0,46.0,54.0,12.0,32.0,57,22
store_4,2021-12-12,49.0,322.0,100.0,100.0,145.0,349.0,96.0,100.0,184.0,224.0,157,221
store_5,2021-12-12,79.0,250.0,345.0,345.0,623.0,839.0,544.0,345.0,340.0,92.0,395,42
store_6,2021-12-12,6.0,202.0,55.0,55.0,193.0,389.0,187.0,55.0,202.0,190.0,40,212
store_7,2021-12-12,104.0,330.0,257.0,257.0,453.0,765.0,349.0,257.0,502.0,122.0,301,345
store_8,2021-12-12,62.0,236.0,203.0,203.0,273.0,382.0,211.0,203.0,106.0,112.0,30,196
store_9,2021-12-12,120.0,250.0,362.0,362.0,528.0,697.0,408.0,362.0,328.0,10.0,116,153
store_0,2021-12-13,177.0,544.0,436.0,436.0,344.0,442.0,167.0,436.0,6.0,190.0,313,9
store_1,2021-12-13,71.0,274.0,198.0,198.0,260.0,403.0,189.0,198.0,154.0,132.0,61,129
store_2,2021-12-13,8.0,64.0,48.0,48.0,93.0,138.0,85.0,48.0,42.0,48.0,49,59
store_3,2021-12-13,15.0,54.0,41.0,41.0,58.0,91.0,43.0,41.0,42.0,24.0,30,43
store_4,2021-12-13,102.0,302.0,305.0,305.0,306.0,357.0,204.0,305.0,4.0,98.0,89,126
store_5,2021-12-13,102.0,246.0,409.0,409.0,667.0,843.0,565.0,409.0,310.0,42.0,366,282
store_6,2021-12-13,23.0,58.0,190.0,190.0,383.0,461.0,360.0,190.0,144.0,12.0,14,124
store_7,2021-12-13,160.0,404.0,451.0,451.0,554.0,728.0,394.0,451.0,264.0,84.0,24,357
store_8,2021-12-13,91.0,188.0,280.0,280.0,346.0,408.0,255.0,280.0,118.0,6.0,89,143
store_9,2021-12-13,207.0,484.0,433.0,433.0,396.0,582.0,189.0,433.0,302.0,70.0,113,246
store_0,2021-12-14,65.0,406.0,170.0,170.0,258.0,509.0,193.0,170.0,226.0,276.0,211,8
store_1,2021-12-14,20.0,60.0,166.0,166.0,387.0,512.0,367.0,166.0,230.0,20.0,161,41
store_2,2021-12-14,29.0,88.0,61.0,61.0,73.0,126.0,44.0,61.0,76.0,30.0,49,75
store_3,2021-12-14,2.0,44.0,25.0,25.0,60.0,96.0,58.0,25.0,32.0,40.0,39,29
store_4,2021-12-14,36.0,98.0,207.0,207.0,375.0,457.0,339.0,207.0,138.0,26.0,75,82
store_5,2021-12-14,139.0,622.0,429.0,429.0,461.0,653.0,322.0,429.0,40.0,344.0,322,163
store_6,2021-12-14,43.0,286.0,155.0,155.0,214.0,347.0,171.0,155.0,66.0,200.0,241,30
store_7,2021-12-14,116.0,294.0,534.0,534.0,736.0,783.0,620.0,534.0,32.0,62.0,110,284
store_8,2021-12-14,88.0,268.0,261.0,261.0,289.0,366.0,201.0,261.0,62.0,92.0,14,110
store_9,2021-12-14,157.0,406.0,449.0,449.0,502.0,623.0,345.0,449.0,150.0,92.0,116,20
store_0,2021-12-15,122.0,374.0,327.0,327.0,375.0,527.0,253.0,327.0,174.0,130.0,199,241
store_1,2021-12-15,68.0,332.0,163.0,163.0,199.0,374.0,131.0,163.0,154.0,196.0,38,55
store_2,2021-12-15,15.0,42.0,39.0,39.0,88.0,149.0,73.0,39.0,110.0,12.0,57,9
store_3,2021-12-15,17.0,80.0,45.0,45.0,46.0,76.0,29.0,45.0,14.0,46.0,0,32
store_4,2021-12-15,62.0,230.0,205.0,205.0,283.0,395.0,221.0,205.0,118.0,106.0,31,248
store_5,2021-12-15,64.0,414.0,276.0,276.0,487.0,757.0,423.0,276.0,254.0,286.0,288,451
store_6,2021-12-15,86.0,304.0,181.0,181.0,188.0,338.0,102.0,181.0,168.0,132.0,94,109
store_7,2021-12-15,109.0,344.0,376.0,376.0,560.0,758.0,451.0,376.0,270.0,126.0,283,424
store_8,2021-12-15,80.0,294.0,185.0,185.0,208.0,353.0,128.0,185.0,156.0,134.0,65,177
store_9,2021-12-15,18.0,260.0,168.0,168.0,431.0,692.0,413.0,168.0,298.0,224.0,61,249
store_0,2021-12-16,39.0,160.0,176.0,176.0,413.0,632.0,374.0,176.0,356.0,82.0,149,61
store_1,2021-12-16,103.0,302.0,224.0,224.0,242.0,393.0,139.0,224.0,206.0,96.0,44,176
store_2,2021-12-16,31.0,110.0,77.0,77.0,76.0,115.0,45.0,77.0,30.0,48.0,53,70
store_3,2021-12-16,22.0,80.0,45.0,45.0,42.0,78.0,20.0,45.0,36.0,36.0,31,30
store_4,2021-12-16,121.0,270.0,295.0,295.0,293.0,373.0,172.0,295.0,132.0,28.0,200,188
store_5,2021-12-16,39.0,446.0,228.0,228.0,447.0,739.0,408.0,228.0,216.0,368.0,269,77
store_6,2021-12-16,70.0,330.0,158.0,158.0,168.0,325.0,98.0,158.0,124.0,190.0,14,57
store_7,2021-12-16,35.0,710.0,119.0,119.0,194.0,575.0,159.0,119.0,122.0,640.0,108,197
store_8,2021-12-16,56.0,202.0,224.0,224.0,317.0,399.0,261.0,224.0,74.0,90.0,76,188
store_9,2021-12-16,176.0,394.0,440.0,440.0,479.0,627.0,303.0,440.0,254.0,42.0,189,400
store_0,2021-12-17,29.0,270.0,132.0,132.0,325.0,579.0,296.0,132.0,296.0,212.0,141,154
store_1,2021-12-17,15.0,144.0,163.0,163.0,347.0,470.0,332.0,163.0,132.0,114.0,140,122
store_2,2021-12-17,34.0,72.0,97.0,97.0,113.0,136.0,79.0,97.0,42.0,4.0,69,57
store_3,2021-12-17,22.0,80.0,58.0,58.0,55.0,78.0,33.0,58.0,10.0,36.0,31,46
store_4,2021-12-17,69.0,298.0,173.0,173.0,209.0,359.0,140.0,173.0,140.0,160.0,234,241
store_5,2021-12-17,193.0,482.0,430.0,430.0,478.0,723.0,285.0,430.0,394.0,96.0,309,360
store_6,2021-12-17,1.0,156.0,111.0,111.0,276.0,410.0,275.0,111.0,114.0,154.0,105,191
store_7,2021-12-17,80.0,390.0,312.0,312.0,502.0,735.0,422.0,312.0,236.0,230.0,208,323
store_8,2021-12-17,36.0,414.0,106.0,106.0,113.0,293.0,77.0,106.0,18.0,342.0,112,68
store_9,2021-12-17,8.0,150.0,229.0,229.0,558.0,749.0,550.0,229.0,248.0,134.0,147,326
store_0,2021-12-18,262.0,544.0,558.0,558.0,381.0,442.0,119.0,558.0,102.0,20.0,15,125
store_1,2021-12-18,0.0,296.0,41.0,41.0,163.0,392.0,163.0,41.0,162.0,296.0,154,239
store_2,2021-12-18,30.0,88.0,71.0,71.0,83.0,128.0,53.0,71.0,62.0,28.0,73,6
store_3,2021-12-18,15.0,40.0,52.0,52.0,76.0,98.0,61.0,52.0,34.0,10.0,16,32
store_4,2021-12-18,63.0,266.0,178.0,178.0,236.0,375.0,173.0,178.0,138.0,140.0,212,95
store_5,2021-12-18,213.0,578.0,599.0,599.0,578.0,673.0,365.0,599.0,38.0,152.0,11,204
store_6,2021-12-18,45.0,240.0,163.0,163.0,242.0,368.0,197.0,163.0,102.0,150.0,145,219
store_7,2021-12-18,13.0,40.0,170.0,170.0,602.0,910.0,589.0,170.0,602.0,14.0,69,120
store_8,2021-12-18,66.0,174.0,158.0,158.0,255.0,413.0,189.0,158.0,274.0,42.0,150,230
store_9,2021-12-18,51.0,232.0,199.0,199.0,444.0,708.0,393.0,199.0,398.0,130.0,310,326
store_0,2021-12-19,125.0,456.0,323.0,323.0,327.0,486.0,202.0,323.0,112.0,206.0,305,354
store_1,2021-12-19,89.0,240.0,211.0,211.0,273.0,422.0,184.0,211.0,236.0,62.0,194,127
store_2,2021-12-19,4.0,64.0,45.0,45.0,93.0,136.0,89.0,45.0,30.0,56.0,34,51
store_3,2021-12-19,14.0,82.0,43.0,43.0,47.0,77.0,33.0,43.0,6.0,54.0,49,56
store_4,2021-12-19,77.0,264.0,216.0,216.0,262.0,378.0,185.0,216.0,122.0,110.0,183,206
store_5,2021-12-19,146.0,492.0,380.0,380.0,470.0,718.0,324.0,380.0,296.0,200.0,207,93
store_6,2021-12-19,7.0,296.0,94.0,94.0,183.0,340.0,176.0,94.0,32.0,282.0,127,209
store_7,2021-12-19,95.0,474.0,298.0,298.0,431.0,693.0,336.0,298.0,240.0,284.0,87,361
store_8,2021-12-19,57.0,280.0,148.0,148.0,201.0,360.0,144.0,148.0,152.0,166.0,137,92
store_9,2021-12-19,134.0,416.0,439.0,439.0,509.0,616.0,375.0,439.0,66.0,148.0,125,341
store_0,2021-12-20,166.0,344.0,431.0,431.0,450.0,542.0,284.0,431.0,172.0,12.0,158,256
store_1,2021-12-20,46.0,104.0,189.0,189.0,362.0,490.0,316.0,189.0,244.0,12.0,177,266
store_2,2021-12-20,4.0,100.0,30.0,30.0,61.0,120.0,57.0,30.0,26.0,92.0,73,81
store_3,2021-12-20,20.0,74.0,51.0,51.0,53.0,81.0,33.0,51.0,22.0,34.0,8,53
store_4,2021-12-20,7.0,128.0,91.0,91.0,273.0,442.0,266.0,91.0,224.0,114.0,53,125
store_5,2021-12-20,172.0,428.0,486.0,486.0,582.0,750.0,410.0,486.0,252.0,84.0,89,471
store_6,2021-12-20,102.0,338.0,264.0,264.0,239.0,323.0,137.0,264.0,34.0,134.0,54,192
store_7,2021-12-20,102.0,312.0,361.0,361.0,568.0,774.0,466.0,361.0,304.0,108.0,316,459
store_8,2021-12-20,0.0,224.0,66.0,66.0,204.0,388.0,204.0,66.0,144.0,224.0,240,108
store_9,2021-12-20,9.0,180.0,165.0,165.0,478.0,734.0,469.0,165.0,350.0,162.0,85,197
store_0,2021-12-21,129.0,316.0,385.0,385.0,456.0,558.0,327.0,385.0,146.0,58.0,107,244
store_1,2021-12-21,13.0,112.0,128.0,128.0,331.0,488.0,318.0,128.0,228.0,86.0,169,142
store_2,2021-12-21,64.0,144.0,137.0,137.0,86.0,98.0,22.0,137.0,8.0,16.0,64,79
store_3,2021-12-21,18.0,64.0,50.0,50.0,59.0,86.0,41.0,50.0,26.0,28.0,6,31
store_4,2021-12-21,71.0,272.0,222.0,222.0,269.0,372.0,198.0,222.0,76.0,130.0,126,202
store_5,2021-12-21,124.0,508.0,350.0,350.0,454.0,710.0,330.0,350.0,252.0,260.0,62,353
store_6,2021-12-21,74.0,212.0,199.0,199.0,264.0,384.0,190.0,199.0,176.0,64.0,164,231
store_7,2021-12-21,147.0,410.0,467.0,467.0,581.0,727.0,434.0,467.0,176.0,116.0,274,203
store_8,2021-12-21,86.0,328.0,222.0,222.0,222.0,336.0,136.0,222.0,72.0,156.0,42,44
store_9,2021-12-21,97.0,256.0,296.0,296.0,483.0,696.0,386.0,296.0,364.0,62.0,229,253
store_0,2021-12-22,26.0,174.0,196.0,196.0,441.0,629.0,415.0,196.0,254.0,122.0,192,157
store_1,2021-12-22,71.0,312.0,216.0,216.0,261.0,388.0,190.0,216.0,84.0,170.0,228,73
store_2,2021-12-22,17.0,114.0,39.0,39.0,50.0,113.0,33.0,39.0,46.0,80.0,63,45
store_3,2021-12-22,16.0,60.0,51.0,51.0,64.0,88.0,48.0,51.0,20.0,28.0,27,34
store_4,2021-12-22,32.0,68.0,159.0,159.0,346.0,472.0,314.0,159.0,248.0,4.0,126,43
store_5,2021-12-22,5.0,580.0,129.0,129.0,316.0,674.0,311.0,129.0,146.0,570.0,265,170
store_6,2021-12-22,79.0,332.0,192.0,192.0,191.0,322.0,112.0,192.0,88.0,174.0,145,71
store_7,2021-12-22,164.0,598.0,370.0,370.0,372.0,631.0,208.0,370.0,248.0,270.0,11,85
store_8,2021-12-22,70.0,226.0,227.0,227.0,294.0,387.0,224.0,227.0,100.0,86.0,159,66
store_9,2021-12-22,184.0,488.0,536.0,536.0,520.0,580.0,336.0,536.0,0.0,120.0,215,139
store_0,2021-12-23,70.0,242.0,273.0,273.0,439.0,593.0,369.0,273.0,206.0,102.0,71,181
store_1,2021-12-23,106.0,420.0,221.0,221.0,177.0,334.0,71.0,221.0,106.0,208.0,50,253
store_2,2021-12-23,36.0,90.0,93.0,93.0,97.0,125.0,61.0,93.0,38.0,18.0,58,15
store_3,2021-12-23,11.0,82.0,37.0,37.0,43.0,75.0,32.0,37.0,4.0,60.0,19,32
store_4,2021-12-23,86.0,350.0,218.0,218.0,212.0,335.0,126.0,218.0,68.0,178.0,93,105
store_5,2021-12-23,190.0,408.0,540.0,540.0,627.0,758.0,437.0,540.0,234.0,28.0,109,146
store_6,2021-12-23,86.0,330.0,250.0,250.0,244.0,325.0,158.0,250.0,4.0,158.0,32,195
store_7,2021-12-23,181.0,504.0,484.0,484.0,516.0,678.0,335.0,484.0,182.0,142.0,56,34
store_8,2021-12-23,79.0,286.0,176.0,176.0,205.0,359.0,126.0,176.0,180.0,128.0,29,69
store_9,2021-12-23,44.0,442.0,241.0,241.0,388.0,603.0,344.0,241.0,76.0,354.0,302,339
store_0,2021-12-24,64.0,208.0,297.0,297.0,486.0,610.0,422.0,297.0,168.0,80.0,242,272
store_1,2021-12-24,123.0,434.0,296.0,296.0,226.0,323.0,103.0,296.0,6.0,188.0,135,51
store_2,2021-12-24,41.0,130.0,83.0,83.0,62.0,105.0,21.0,83.0,38.0,48.0,62,34
store_3,2021-12-24,20.0,46.0,56.0,56.0,72.0,95.0,52.0,56.0,40.0,6.0,18,15
store_4,2021-12-24,61.0,328.0,187.0,187.0,216.0,344.0,155.0,187.0,50.0,206.0,99,108
store_5,2021-12-24,29.0,312.0,136.0,136.0,433.0,808.0,404.0,136.0,496.0,254.0,439,43
store_6,2021-12-24,51.0,308.0,116.0,116.0,156.0,336.0,105.0,116.0,154.0,206.0,10,241
store_7,2021-12-24,100.0,354.0,353.0,353.0,542.0,755.0,442.0,353.0,272.0,154.0,46,151
store_8,2021-12-24,18.0,218.0,98.0,98.0,221.0,391.0,203.0,98.0,158.0,182.0,175,78
store_9,2021-12-24,157.0,382.0,487.0,487.0,551.0,633.0,394.0,487.0,96.0,68.0,195,148
store_0,2021-12-25,86.0,206.0,314.0,314.0,482.0,611.0,396.0,314.0,224.0,34.0,290,29
store_1,2021-12-25,78.0,342.0,175.0,175.0,198.0,373.0,120.0,175.0,164.0,186.0,224,238
store_2,2021-12-25,8.0,64.0,33.0,33.0,79.0,140.0,71.0,33.0,74.0,48.0,45,73
store_3,2021-12-25,17.0,44.0,57.0,57.0,77.0,96.0,60.0,57.0,28.0,10.0,11,24
store_4,2021-12-25,106.0,236.0,295.0,295.0,325.0,390.0,219.0,295.0,106.0,24.0,128,57
store_5,2021-12-25,57.0,464.0,197.0,197.0,391.0,734.0,334.0,197.0,336.0,350.0,242,90
store_6,2021-12-25,24.0,100.0,170.0,170.0,340.0,438.0,316.0,170.0,144.0,52.0,156,27
store_7,2021-12-25,184.0,386.0,491.0,491.0,579.0,737.0,395.0,491.0,298.0,18.0,376,26
store_8,2021-12-25,50.0,348.0,145.0,145.0,171.0,326.0,121.0,145.0,62.0,248.0,226,101
store_9,2021-12-25,174.0,508.0,400.0,400.0,385.0,572.0,211.0,400.0,214.0,160.0,122,210
store_0,2021-12-26,192.0,420.0,393.0,393.0,347.0,502.0,155.0,393.0,274.0,36.0,161,198
store_1,2021-12-26,108.0,418.0,267.0,267.0,222.0,335.0,114.0,267.0,24.0,202.0,24,224
store_2,2021-12-26,2.0,86.0,17.0,17.0,57.0,127.0,55.0,17.0,58.0,82.0,25,16
store_3,2021-12-26,54.0,110.0,109.0,109.0,59.0,63.0,5.0,109.0,6.0,2.0,52,4
store_4,2021-12-26,70.0,176.0,237.0,237.0,333.0,420.0,263.0,237.0,138.0,36.0,232,84
store_5,2021-12-26,253.0,738.0,575.0,575.0,435.0,595.0,182.0,575.0,88.0,232.0,7,300
store_6,2021-12-26,75.0,202.0,240.0,240.0,309.0,389.0,234.0,240.0,108.0,52.0,241,44
store_7,2021-12-26,34.0,188.0,240.0,240.0,577.0,836.0,543.0,240.0,398.0,120.0,332,435
store_8,2021-12-26,120.0,308.0,286.0,286.0,262.0,346.0,142.0,286.0,100.0,68.0,223,50
store_9,2021-12-26,106.0,426.0,375.0,375.0,468.0,611.0,362.0,375.0,72.0,214.0,332,148
store_0,2021-12-27,92.0,514.0,214.0,214.0,222.0,457.0,130.0,214.0,140.0,330.0,174,119
store_1,2021-12-27,55.0,204.0,166.0,166.0,279.0,438.0,224.0,166.0,224.0,94.0,148,156
store_2,2021-12-27,21.0,78.0,62.0,62.0,87.0,131.0,66.0,62.0,52.0,36.0,52,48
store_3,2021-12-27,6.0,36.0,39.0,39.0,74.0,100.0,68.0,39.0,28.0,24.0,33,37
store_4,2021-12-27,28.0,310.0,77.0,77.0,147.0,351.0,119.0,77.0,154.0,254.0,159,133
store_5,2021-12-27,66.0,492.0,190.0,190.0,360.0,718.0,294.0,190.0,356.0,360.0,433,28
store_6,2021-12-27,74.0,206.0,198.0,198.0,265.0,385.0,191.0,198.0,182.0,58.0,219,228
store_7,2021-12-27,213.0,748.0,491.0,491.0,368.0,554.0,155.0,491.0,50.0,322.0,383,237
store_8,2021-12-27,80.0,320.0,183.0,183.0,193.0,340.0,113.0,183.0,134.0,160.0,57,202
store_9,2021-12-27,3.0,60.0,215.0,215.0,593.0,792.0,590.0,215.0,344.0,54.0,23,260
store_0,2021-12-28,114.0,326.0,283.0,283.0,362.0,549.0,248.0,283.0,276.0,98.0,232,155
store_1,2021-12-28,38.0,302.0,94.0,94.0,176.0,391.0,138.0,94.0,204.0,226.0,1,210
store_2,2021-12-28,27.0,66.0,80.0,80.0,105.0,137.0,78.0,80.0,52.0,12.0,61,75
store_3,2021-12-28,16.0,36.0,49.0,49.0,74.0,100.0,58.0,49.0,48.0,4.0,12,5
store_4,2021-12-28,6.0,218.0,65.0,65.0,204.0,399.0,198.0,65.0,184.0,206.0,36,212
store_5,2021-12-28,191.0,562.0,561.0,561.0,572.0,685.0,381.0,561.0,46.0,180.0,25,8
store_6,2021-12-28,82.0,196.0,211.0,211.0,277.0,394.0,195.0,211.0,202.0,32.0,40,73
store_7,2021-12-28,4.0,80.0,219.0,219.0,640.0,890.0,636.0,219.0,428.0,72.0,246,463
store_8,2021-12-28,57.0,224.0,225.0,225.0,307.0,390.0,250.0,225.0,56.0,110.0,166,191
store_9,2021-12-28,107.0,590.0,330.0,330.0,340.0,529.0,233.0,330.0,2.0,376.0,289,402
store_0,2021-12-29,75.0,392.0,156.0,156.0,242.0,518.0,167.0,156.0,310.0,242.0,318,338
store_1,2021-12-29,36.0,116.0,174.0,174.0,350.0,482.0,314.0,174.0,220.0,44.0,125,238
store_2,2021-12-29,53.0,120.0,129.0,129.0,102.0,112.0,49.0,129.0,6.0,14.0,82,43
store_3,2021-12-29,7.0,18.0,39.0,39.0,82.0,109.0,75.0,39.0,50.0,4.0,34,13
store_4,2021-12-29,51.0,218.0,191.0,191.0,285.0,399.0,234.0,191.0,112.0,116.0,235,105
store_5,2021-12-29,118.0,244.0,416.0,416.0,658.0,842.0,540.0,416.0,360.0,8.0,69,268
store_6,2021-12-29,90.0,230.0,258.0,258.0,298.0,375.0,208.0,258.0,104.0,50.0,241,216
store_7,2021-12-29,68.0,374.0,312.0,312.0,521.0,741.0,453.0,312.0,202.0,238.0,384,161
store_8,2021-12-29,65.0,254.0,181.0,181.0,238.0,371.0,173.0,181.0,142.0,124.0,162,92
store_9,2021-12-29,166.0,414.0,387.0,387.0,426.0,617.0,260.0,387.0,300.0,82.0,232,1
store_0,2021-12-30,48.0,386.0,132.0,132.0,248.0,521.0,200.0,132.0,256.0,290.0,80,300
store_1,2021-12-30,44.0,196.0,177.0,177.0,306.0,444.0,262.0,177.0,168.0,108.0,250,133
store_2,2021-12-30,37.0,118.0,77.0,77.0,66.0,111.0,29.0,77.0,46.0,44.0,30,35
store_3,2021-12-30,9.0,60.0,35.0,35.0,54.0,86.0,45.0,35.0,22.0,42.0,0,18
store_4,2021-12-30,81.0,266.0,202.0,202.0,241.0,373.0,160.0,202.0,160.0,104.0,160,195
store_5,2021-12-30,177.0,550.0,448.0,448.0,478.0,689.0,301.0,448.0,226.0,196.0,248,52
store_6,2021-12-30,16.0,62.0,83.0,83.0,281.0,459.0,265.0,83.0,326.0,30.0,240,137
store_7,2021-12-30,106.0,614.0,358.0,358.0,409.0,621.0,303.0,358.0,22.0,402.0,453,450
store_8,2021-12-30,73.0,242.0,170.0,170.0,227.0,381.0,154.0,170.0,212.0,96.0,92,221
store_9,2021-12-30,63.0,262.0,292.0,292.0,511.0,695.0,448.0,292.0,232.0,136.0,222,210
store_0,2021-12-31,29.0,138.0,154.0,154.0,412.0,643.0,383.0,154.0,382.0,80.0,221,146
